time_s,time_us_relative,I_U_A_A,I_U_B_A,V_cap_U_A_V,V_cap_U_B_V,V_direct_U_B_from_U_A_V,V_direct_U_A_from_U_B_V,V_input_A4_to_U_A_V,V_output_U_B_to_B4_V,P_inst_U_A_to_U_B_W,P_inst_U_B_to_U_A_W,P_inst_net_U_A_to_U_B_W
0.00448046875000063,42.968749999899856,2.862848739294357,-3.1908494219459813,-149.19669207952126,261.89388745232947,11.631882745244218,-20.420147520465985,3.2012412247420934,-56.95858155754359,-37.11558633380594,-58.459793585170836,21.344207251364892
0.004480957031250629,43.45703124989872,3.4162087498181863,-4.30190103350378,-56.731725202033005,151.5558832393146,4.424109567050327,-11.81750568529134,-8.737907909604997,-32.9629529222442,-19.032081518827763,-40.37106632311844,21.33898480429068
0.0044814453125006275,43.94531249989758,3.449532227732292,-4.757975044629047,44.3727199371109,18.14045238691824,-3.4572455733972727,-1.4156679605371107,-19.349114238663134,-3.9487686809235334,16.449488161378465,-4.88339225364081,21.332880415019275
0.004481933593750626,44.433593749896446,2.9577416023285164,-4.489633503726365,138.72581082636003,-118.03952346118919,-10.812345676113374,9.20174852654249,-27.017904662801623,25.666736412936388,48.5434694013495,27.21639443111985,21.32707497022965
0.004482421875000625,44.92187499989531,2.0157014006878455,-3.537726349730672,211.9643941571557,-236.25017716247152,-16.521468254433074,18.418304578608762,-30.577635031784745,51.37477593836824,58.4484335799467,37.12580233739704,21.32263124254966
0.004482910156250624,45.410156249894165,0.7668210379244351,-2.0471724802090288,252.93960769509243,-318.4932647295831,-19.71547197909278,24.830828441252635,-29.48706810268326,69.26143728858753,40.360971669930976,19.04080163784493,21.320170032086047
0.004483398437500623,45.89843749989303,-0.5987776716752677,-0.24489717587484477,255.41415320789483,-352.2463018196391,-19.908114766330655,27.46303731412619,-23.912745122805667,76.60354309912563,4.875441083266673,-16.44425354008348,21.319694623350152
0.004483886718750622,46.38671874989189,-1.8732044954216678,1.5947152918641911,219.01183758079748,-332.36906454302914,-17.070079111322517,25.914168870444993,-14.703611743886794,72.28323397878741,-27.221916192157522,-48.542537623233805,21.320621431076283
0.004484375000000621,46.874999999890754,-2.862449809347779,3.191594340093405,149.2748242834317,-261.88620458659034,-11.633435004652183,20.41999493290056,-3.2617619988079176,56.95815594008509,-37.1292053166924,-58.45121060256382,21.32200528587142
0.0044848632812506195,47.36328124988962,-3.415920408670588,4.3026215223842685,56.81987996014983,-151.52683018620033,-4.4258610089148664,11.816928479087606,8.671021149993216,32.96134290220894,-19.042804832038456,-40.36568715951604,21.322882327477586
0.004485351562500618,47.85156249988848,-3.4493655574093314,4.75864341915927,-44.27792969229472,-18.09114539029551,3.455362252673562,1.4146883161449713,19.278431295349236,3.9460361269617588,16.442836844496398,-4.879777152179868,21.322613996676267
0.004485839843750617,48.33984374988734,-2.95770300932917,4.490224081450563,-138.62802719950344,118.10718989272883,10.810402848353917,-9.203092963615436,26.94614126119381,-25.670486494986072,48.541131199860516,27.220015753621485,21.32111544623903
0.004486328125000616,48.8281249998862,-2.0157923697723357,3.538216437756009,-211.8673743320793,236.3336030572786,16.519540578506557,-18.41996214447355,30.507548462638322,-51.379399440740194,58.44971001904931,37.13081914232505,21.31889087672426
0.004486816406250615,49.31640624988506,-0.7670380750400319,2.0475432472551387,-252.8470795539298,318.5892445644013,19.713633531840706,-24.832735439030138,29.421351266128724,-69.26675653950535,40.36451721698291,19.047653589132057,21.316863627850854
0.004487304687500614,49.804687499883926,0.5984429051371184,0.24513437592541698,-255.3296720758106,352.3511477013444,19.906436195860152,-27.465120461756516,23.853923046400258,-76.60935369055645,4.8797518137713105,-16.436306479074485,21.316058292845796
0.004487792968750613,50.29296874988279,1.8727648621962105,-1.594620772117152,-218.93864960144563,332.4787479269014,17.06862492206169,-25.916348116847615,14.653944551398748,-72.28931262164899,-27.217983852196074,-48.53522610967715,21.317242257481073
0.004488281250000612,50.78124999988165,2.8619222020095862,-3.1916461310504642,-149.21574167551435,261.9965110850187,11.632261078501681,-20.422186534262238,3.2231580585475053,-56.964269045035756,-37.126061066568795,-58.446709055986304,21.32064798941751
0.0044887695312506104,51.269531249880515,3.4153251004830376,-4.302817632042457,-56.77717294885834,151.63352151866934,4.425012457756172,-11.819048217058539,-8.697078559670086,-32.96725555626675,-19.040021625240783,-40.36589203953932,21.325870414298535
0.004489257812500609,51.75781249987937,3.448725423257244,-4.758976309679646,44.3026201159781,18.190122251064913,-3.455852820586575,-1.4166547342696698,-19.290940985190467,-3.951521120986391,16.446321702911092,-4.885653198053546,21.33197490096464
0.004489746093750608,52.246093749878234,2.9570426466735604,-4.490680958846902,138.63375233906308,-118.01973030809975,-10.81051658149903,9.201355429606776,-26.944622604432436,25.66563993486979,48.54658096783639,27.20880041254856,21.337780555287832
0.004490234375000607,52.7343749998771,2.0151371534082654,-3.5387797435719444,211.85391424193722,-236.2610209201518,-16.519273106537277,18.418520262808485,-30.49205986411279,51.375377553320746,58.4580690479469,37.11584449238835,21.342224555558552
0.004490722656250606,53.22265624987596,0.766413181982455,-2.048191333334796,252.8149514911468,-318.53432829171896,-19.71299513353078,24.831644616066075,-29.392487917394728,69.26371387153729,40.37598578656875,19.031299764056698,21.34468602251205
0.004491210937500605,53.710937499874824,-0.5990134631667137,-0.24584233634633512,255.28011062223342,-352.31600680671403,-19.905451404094933,27.46442261278496,-23.812794053108174,76.6074071577255,4.893602679211135,-16.45155890315852,21.345161582369656
0.004491699218750604,54.19921874987369,-1.8732591615016552,1.5938801439196224,218.8735592201977,-332.46473196170433,-17.067331581056433,25.91607005535416,-14.602130311917607,72.28853701568254,-27.203280916738144,-48.54751566131089,21.344234744572745
0.0044921875000006025,54.68749999987254,-2.862321249410612,3.1909012967491623,149.13762352505094,-262.0041577845097,-11.630708889477509,20.42233894154214,-3.16264953174042,56.96469415961799,-37.112444077545796,-58.45529471504189,21.342850637496092
0.004492675781250601,55.175781249871406,-3.415613563188458,4.302097214654194,56.689028767065416,-151.6625361457012,-4.423261068962376,11.819625231784498,8.763956363628989,32.96886504220683,-19.029299124471372,-40.37127225348765,21.34197312901628
0.0044931640625006,55.66406249987027,-3.448892218072391,4.758307993603577,-44.39740336398475,-18.2393889311626,3.4577361061048726,1.417634177783933,19.361618350774297,3.9542531146329725,16.45297335345052,-4.889267483832459,21.34224083728298
0.004493652343750599,56.15234374986913,-2.9570813658993367,4.490090425976408,-138.73153261654988,117.95210569600229,10.812459392299047,-9.200011200934613,27.01638386000858,-25.661890434119186,48.548920398620645,27.205181688348922,21.343738710271722
0.004494140625000598,56.640624999867995,-2.015046311064962,3.5382896863646245,-211.95093439780774,236.17763794566483,16.521200783949308,-18.416862910914492,30.562147739634824,-51.37075464778449,58.45679434020698,37.110831670027366,21.345962670179617
0.004494628906250597,57.12890624986686,-0.7661962708962935,2.0478205827676113,-252.9074836404055,318.43839206531186,19.714833600723313,-24.829737835811386,29.45820950017025,-69.25839522736294,40.3724420333997,19.02445253713129,21.34798949626841
0.004495117187500596,57.61718749986572,0.5993481056079915,0.24560513826796587,-255.36459940124786,352.2112048018684,19.907130012778072,-27.46233968415929,23.87162426986698,-76.6015971771715,4.889293419306732,-16.459501265264038,21.34879468457077
