cable,frequency_Hz,phase_fraction,x_m,voltage_V,current_A,gamma_load,SWR,electrical_length_deg,beta_rad_per_m,alpha_np_per_m
C5,128000.0,0.25,215.2250309398485,17.216822084380333,2.7355085476492333,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,217.08041913760582,17.298863475208286,2.753336745671402,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,218.9358073353631,17.379633992786935,2.7710248725924727,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,220.79119553312043,17.45913267780285,2.788572044540521,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,222.64658373087775,17.53735865490942,2.8059773847855065,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,224.50197192863507,17.61431113261181,2.8232400237829025,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,226.35736012639236,17.689989403146498,2.8403590992169554,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,228.2127483241497,17.76439284235571,2.857333756043579,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,230.068136521907,17.837520909556495,2.8741631465328874,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,231.92352471966433,17.909373147405056,2.8908464303113544,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,233.77891291742162,17.979949181755323,2.9073827744036005,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,235.63430111517894,18.049248721512924,2.9237713532738163,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,237.48968931293626,18.11727155848375,2.9400113488667965,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,239.34507751069359,18.184017567217452,2.9561019506486073,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,241.2004657084509,18.24948670484595,2.972042355646873,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,243.0558539062082,18.313679010916772,2.9878317684906746,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,244.91124210396552,18.37659460722135,3.003469401450076,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,246.76663030172284,18.43823369761833,3.0189544744752537,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,248.62201849948016,18.49859656785182,3.0342862152352517,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,250.47740669723746,18.557683585364643,3.049463859156332,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,252.33279489499478,18.615495199106576,3.064486649459952,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,254.1881830927521,18.6720319393377,3.0793538372003333,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,256.0435712905094,18.727294417426705,3.094064681301644,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,257.8989594882667,18.781283325644367,3.108618448594786,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
